word	1810s	1820s	1830s	1840s	1850s	1860s	1870s	1880s	1890s	1900s	1910s	1920s	1930s	1940s	1950s	1960s	1970s	1980s	1990s	2000s	total
sunrise	5.92615168408532	5.05256617670729	9.14727903295547	9.22210716051134	9.53152899263456	10.2609975612834	10.1280743486854	10.2382535114625	12.9606346691735	9.59380508094253	7.18041492930727	8.30288099055787	5.12140680980457	4.59997564477181	4.11491934900672	4.50427305370361	4.45094057822169	5.0165946581246	6.11992147174448	6.76420881247888	148.236934516163
stockholders	0	1.01051323534146	9.800656106738	2.30552679012783	2.85338766021544	3.81122766561954	9.31998331022642	7.03879928913049	4.85417028807996	9.32228229563283	7.9733441853044	21.439364060126	24.4282975610519	8.87138160063135	9.94099327878851	6.79811581253416	6.63442086187761	3.713070061919	2.89891017082633	1.45430489468296	144.468749128854
stairway	0	0.144359033620208	1.8875337687051	9.59597636972125	4.73540930844265	3.81122766561954	7.21894661023318	9.94291927555496	8.25208948973593	12.716317112004	11.5415258372914	12.3178891690905	9.55183016114344	11.4999391119295	10.4298945875814	9.00854610740723	5.87860076368903	4.50308496871027	4.93888399474116	4.70112512467282	142.676098459894
nightmare	0	0.577436134480834	0.725974526425037	2.18090372039119	2.42841502997059	3.10761640427439	4.20207339998648	5.66057285489515	4.12604474486796	5.74723228905519	5.50645316664668	5.57423465563275	8.94213887426194	9.24102250065765	12.1003073926237	10.9270327784291	13.6887417783044	14.4967735396199	14.8882300131328	16.9105220311972	141.031725834853
earthquake	11.0057102704442	6.64051554652959	5.8803936640428	7.2281380447251	5.34251306593529	14.4826651293542	5.06403717434268	6.30046369936156	6.94146351195434	9.2317747005296	3.39197515065436	5.41831200792274	5.64980592510186	4.72318927811391	3.25934205861919	4.62939174963982	6.13054079641855	5.49060360219937	9.87776798948232	8.4552610155986	135.14386438097
headache	1.69318619545295	0.144359033620208	1.45194905285007	2.99095367367935	6.192458326425	6.50840416744259	10.9900381230416	7.92480199685321	6.45604648314634	6.0640088719165	5.99102104531159	6.54875120382029	8.04792498683575	9.52852097845589	9.85950972732304	8.67489625157733	8.02009104189003	8.57166173868535	9.01883164257082	9.90956591028156	134.586980451179
eyelids	0.846593097726474	7.07359264739021	5.08182168497526	5.35879199867551	6.192458326425	6.8015755263364	7.54218302561676	7.6786901335969	7.23271372923914	4.97791773067773	5.50645316664668	4.98952472672022	6.74725024148856	9.24102250065765	7.12981075322947	7.59053422013016	6.88636089460714	7.82114757723363	8.3030513534779	7.60973491403874	130.61122824889
salesman	0	0.288718067240417	0	0.498492278946559	1.82131127247794	0.586342717787621	1.40069113332883	1.96889490605049	2.37854344115918	8.10042976173921	8.89842831730104	7.99103569513786	11.3809040217879	12.3213633342102	13.8114619733988	14.4303562646431	14.5285418874029	10.86270496838	9.55566685939051	8.15087161903705	128.97475851942
fishermen	2.53977929317942	2.74282163878396	5.44480894818778	6.79195730064686	7.16382433841323	6.74294125455764	5.06403717434268	7.08802166178176	6.31042137450395	7.15010001315528	4.1408527813183	8.03001635706536	6.54401981252806	7.92674374500857	7.82242094068605	7.09005943638532	7.01233091097191	7.07063341578192	9.44829981602657	6.18925106341818	128.313341276743
suitcase	0	0	0	0	0	0.117268543557524	0	0	0	0.181015190206463	5.99102104531159	9.27739753874541	7.27564935678585	14.2517102565698	15.2374241240447	14.4720624966218	17.677792296522	12.7982414900187	14.9240190275874	14.40776477058	126.611366136551
overlook	11.0057102704442	12.1261588240975	5.73519875875779	6.85426883551518	6.92098283541617	7.15338115700898	6.30311009997972	5.26679387368505	6.89292180907354	6.24502406212297	7.66498280797218	5.73015730334276	5.60915983930976	5.46247107816652	5.45939794818714	4.17062319787372	4.282980556402	4.30558124201246	4.04415863337501	5.24226182967113	126.475324962414
courtyard	0	0.721795168101042	1.9601312213476	1.43316530197136	1.09278676348676	1.7003938815841	1.77780028460966	2.06733965135301	3.98041963622557	6.3355316572262	6.82800192664189	6.31486723225528	5.73109809668606	8.66602554506118	10.2261857089177	9.25878349927965	13.1848617128454	10.9812072043987	16.4987356635919	14.8812593874535	123.640389543037
highways	5.07955858635885	2.02102647068292	2.97649555834265	5.67034967301711	3.33907066620956	2.93171358893811	3.28623688973301	3.93778981210098	6.26187967162315	4.07284177964541	4.49326578398369	8.26390032863037	11.4621961933721	10.4320876229646	10.6336034662451	9.71755205104576	9.44775122735736	6.39912074500934	6.58517865965488	4.39673572811127	121.408354503026
horsemen	9.31252407499122	11.4043636559965	9.29247393824048	11.2783878111659	6.31387907792353	8.91240931037184	6.84183745895234	6.30046369936156	6.74729670043114	9.18652090297799	5.24214341464764	5.49627333177775	4.63365378029937	5.50354228928056	3.82972691887754	2.37725522278802	2.47741032184038	3.04155739114641	1.3957715637312	1.75869429124451	121.346185156046
northwest	0	6.64051554652959	3.8476649900527	2.67939599933775	3.82475367220368	3.63532485028325	3.66334604101385	4.92223726512622	7.76667246092793	7.10484621560366	5.41834991598034	5.84709928912526	9.75506059010394	9.40530734511379	7.90390449215152	7.92418407596006	7.43223096552112	7.426140123838	7.19359190538387	8.35379788341142	120.744423627668
overcoat	0	0.144359033620208	0.798571979067541	4.11256130130911	4.85683005994118	4.63210747052221	9.69709246150726	7.92480199685321	8.05792267821273	7.19535381070689	11.93799046529	10.407836734643	10.8525049064906	9.19995128954362	5.98904103271275	5.71375378108699	6.17253080187348	5.41160211152024	3.14943327200886	4.39673572811127	120.650980915021
countryside	0	0	0.0725974526425037	0.0623115348683198	0	0	0.161618207691788	0.344556608558835	1.21354257201999	1.13134493879039	3.83249140398609	5.61321531756025	10.6899205633222	11.7052951674997	12.833659355813	15.4730120641115	18.0137123401614	15.8792996265047	10.1998691195741	12.5137863030859	119.740232576191
sweetheart	2.53977929317942	2.45410357154354	2.61350829513013	1.74472297631296	3.39978104195882	4.28030183984963	4.90241896665089	7.33413352503807	7.28125543211994	8.73398292746183	7.84118930930488	8.61472628597788	8.41373975896465	6.94103467827175	6.60016766870385	7.298590596279	7.13830092733667	6.4386214903489	6.72833471747347	8.42143997153621	119.720133273442
businessmen	0	0	0	0.0623115348683198	0.0607103757492647	0.0586342717787621	0	0.0492223726512622	0.0485417028807996	0	0.0881032506663469	1.87107177252008	5.44657549614137	14.2927814676838	17.3559964621472	26.817107162328	23.7243530820307	16.4718108065981	7.62306007883962	5.10697765342156	119.077257490305
classroom	0	0	0	0	0	0	0.161618207691788	0.295334235907573	0.631042137450395	1.35761392654847	2.29068451732502	3.70316288311267	3.49556337812058	5.9142544004209	11.2039883265034	13.9298814808982	15.1164019637718	10.7047019870218	24.5154749014326	25.3996040908582	118.719326437063
seamen	6.77274478181179	4.47513004222646	15.0276726969983	14.0824068802403	13.295572289089	5.62889009076116	2.80138226665765	3.79012269414719	9.99959079344471	6.3355316572262	4.27300765731782	3.93704685467768	6.50337372673596	7.47496042275419	4.23714467620494	2.29384275883054	3.27522042548389	1.06652012416822	0.858936346911507	1.14991549812141	117.279012683809
grandson	2.53977929317942	4.18641197498604	4.06545734798021	3.86331516183583	5.28180269018603	5.86342717787621	4.90241896665089	4.72534777452117	4.07750304198716	6.60705444253589	5.46240154131351	7.09448047080532	6.70660415569646	7.10531952272788	8.06687159508248	6.96494074044911	4.95482064368075	8.96666919208099	7.3725369776571	8.18469266309945	116.991855374332
rainbow	10.1591171727177	5.91872037842854	7.69532998010539	11.2783878111659	8.43874222914779	5.15981591653107	5.01016443844542	6.15279658140777	6.89292180907354	5.65672469395196	3.61223327732022	5.14544737443023	3.98331640762577	3.20355446689465	3.21860028288645	3.41991102225645	3.44318044730357	4.06857676997507	7.47990402102104	6.12160897529339	116.059054055982
networks	0	0	0	0	0	0	0	0.0492223726512622	0	0.0452537975516157	0.176206501332694	0.311845295420014	1.86971994643659	5.70889834485073	8.27058047374618	13.8881752489195	20.8270427056411	19.5923696884237	22.5828681208817	22.3218890811803	115.644071577035
framework	0	0.144359033620208	0.653377073782533	2.49246139473279	3.39978104195882	3.34215349138944	2.85525500255491	2.90411998642447	3.05812728149037	4.25385696985188	6.16722754664428	3.97602751660518	6.25949721198336	7.72138768943839	11.1632465507707	11.260682634259	11.5052614946485	11.9292250925483	12.2756319579436	10.1124921746559	115.474171145303
standpoint	0	0	0.0725974526425037	0.18693460460496	0.364262254495588	0.703611261345145	3.82496424870564	5.66057285489515	9.27146525023272	12.2185253389362	13.3035908506184	17.1125105861733	11.5434883649563	9.40530734511379	9.49283374572838	6.58958465264047	4.19900054549216	3.55506708056074	3.93679159001107	3.72031484686339	115.161422874016
fisherman	0	2.45410357154354	10.381435727878	8.1628110677499	7.28524508991176	5.80479290609745	5.01016443844542	5.51290573694137	6.69875499755034	9.95583546135545	5.24214341464764	6.43180921803779	5.24334506718087	4.84640291145601	5.45939794818714	4.08721073391624	6.2145208073284	3.35756335386292	4.72414990801329	6.32453523966776	113.197127599771
handwriting	0.846593097726474	2.74282163878396	3.19428791627016	5.42110353354383	6.25316870217426	6.56703843922136	8.94287415894558	7.58024538829438	8.05792267821273	6.69756203763912	6.43153729864332	4.20991148817019	5.85303635406236	6.2838953004472	5.66310682685083	5.42181015723583	6.38248082914808	4.70058869540809	5.01046202365045	4.8364093009224	111.096855865351
offset	0	1.7323084034425	1.66974141077759	1.43316530197136	1.88202164822721	2.69717650182306	3.71721877691111	4.13467930270602	4.07750304198716	4.43487216005834	5.72671129331255	8.41982297634038	11.1776735928274	8.41959827837697	9.04467421266824	9.00854610740723	9.15382118917291	9.08517142809968	6.94306880420134	7.47445073778917	110.2322251681
hillside	0	0.577436134480834	0.653377073782533	1.68241144144464	2.24628390272279	3.98713048095582	4.63305528716458	8.072469114807	10.0966741992063	8.10042976173921	8.4579120639693	7.17244179466032	6.54401981252806	6.36603772267527	6.07052458417823	5.67204754910825	6.00457078005379	7.03113267044236	8.08831726675002	7.74501909028832	109.201290730958
cowboy	0	0	0	0.12462306973664	0.121420751498529	0	0.0538727358972625	1.62433829749165	2.57271025268238	3.84657279188733	19.29461189593	9.12147489103541	3.65814772128898	4.3535483780876	9.08541598840098	6.46446595670426	11.0853614400993	10.9417064590592	14.0292936662213	12.0402916862124	108.417855982233
commonwealth	11.0057102704442	10.5382094542752	10.526630633163	10.0321571137995	8.19590072615073	7.79835814657536	4.7408007589591	7.58024538829438	9.85396568480232	5.29469431353904	3.78843977865292	2.72864633492512	2.15424254698129	2.91605598909642	3.34082561008467	1.54313058321328	1.76358022910671	1.8565350309595	1.25261550591261	0.541136704998311	107.451880803934
software	0	0	0.0725974526425037	0.0623115348683198	0.0607103757492647	0.117268543557524	0	0	0.0970834057615992	0.0452537975516157	0.0440516253331735	0.0389806619275017	0	0	0.0814835514654796	0.125118695936211	0.587860076368902	14.7732787569969	49.7109410775034	40.3485055664365	106.165445122099
workman	2.53977929317942	4.04205294136584	3.26688536891267	5.73266120788543	5.46393381743382	5.80479290609745	6.78796472305508	12.3055931628155	9.36854865599432	8.82449052256506	9.99971895063038	8.34186165248537	5.81239026827026	5.42139986705249	3.17785850715371	3.16967363038402	1.67960021819686	1.65903130426168	1.25261550591261	0.980810277809438	105.631662781461
wartime	0	0	0	0	0	0	0.0538727358972625	0	0	0.181015190206463	1.3215487599952	2.53374302528761	6.38143546935966	41.4819232251744	18.2115737525347	9.92608321093944	6.25651081278332	7.50514161451712	5.58308625492479	4.8364093009224	104.272343352542
nobleman	14.3920826613501	7.93974684911146	10.381435727878	12.088437764454	8.19590072615073	7.85699241835412	7.59605576151402	5.4636833642901	5.48521242553035	6.38078545477781	2.37878776799137	2.02699442023009	2.56070340490228	2.0535605557017	1.75189635650781	1.1260682634259	1.13373014728288	2.13304024833645	1.03788141918474	1.75869429124451	103.741690028218
courtroom	0	0.144359033620208	0.145194905285007	0.18693460460496	0.0607103757492647	0.117268543557524	1.13132745384251	0.44300135386136	1.45625108642399	2.53421266289048	3.74438815331974	4.09296950238768	9.75506059010394	8.74816796728924	11.6114060838308	11.7194511860251	15.2843619855915	14.575775030299	7.87358318002214	10.0448500865311	103.669273785236
southwest	0	1.7323084034425	2.90389810570015	1.80703451118128	3.21764991471103	4.10439902451335	3.8788369846029	3.69167794884466	7.03854691771594	6.47129304988104	5.55050479197986	5.65219597948775	8.61697018792515	8.46066948949101	6.80387654736755	6.88152827649163	6.17253080187348	7.46564086917756	6.04834344283519	7.17006134122762	103.66796658845
notebook	0	0	0	0.249246139473279	0.0607103757492647	0.469074174230097	0.323236415383575	1.27978168893282	1.60187619506639	1.35761392654847	3.30387189998801	4.01500817853268	7.35694152837005	7.72138768943839	8.02612981934974	16.18201800775	12.1351115764723	8.33465726664796	15.8187443889536	15.3209329602647	103.556342231151
driveway	0	0	0	0	0	0	0.0538727358972625	0.393778981210098	1.31062597778159	2.85098924575179	4.18490440665148	2.10495574408509	5.12140680980457	6.61246498935948	7.08906897749673	10.0094956748969	13.1428717073905	8.69016397470404	19.218700762145	22.727741609929	103.511041597104
cocktail	0	0	0.725974526425037	0.18693460460496	0.424972630244853	0.469074174230097	0.538727358972625	0.590668471815146	1.40770938354319	1.90065949716786	1.54180688666107	4.28787281202519	9.91764493327234	11.7052951674997	16.0522596386995	12.3033384337275	10.6654613855501	9.32217590013706	8.80409755584294	11.6344391574637	102.479112517883
taxpayers	0	0	0	0.0623115348683198	0.182131127247794	0.820879804902669	0.808091038458938	0.984447453025244	2.13583492675518	2.71522785309694	2.29068451732502	7.17244179466032	12.3157639950062	10.0624467229383	12.1410491683565	8.92513364344975	11.5472515001034	8.80866621072273	13.7429815505841	7.40680864966438	102.122151491166
northeast	0	0.86615420172125	1.74233886342009	1.86934604604959	2.12486315122426	3.57669057850449	2.80138226665765	2.85489761377321	5.77646264281515	6.10926266946812	5.68265966797938	4.4827761216627	9.38924581797504	7.80353011166646	7.08906897749673	7.34029682825774	8.39800109098432	7.26813714247974	7.15780289092922	8.11705057497466	100.44996725804
blacksmith	1.69318619545295	3.17589873964458	6.75156309575285	10.9668301368243	8.0744799746522	5.33571873186735	6.08761915639067	6.00512946345399	8.15500608397433	8.41720634460052	5.90291779464524	5.22340869828523	4.67429986609147	3.94283626694727	2.64821542262809	3.04455493444781	2.56139033275022	1.81703428561994	2.326285939552	2.06308368780606	98.8666651513871
broadcasting	0	0	0	0	0	0	0	0.0492223726512622	0	0.0452537975516157	0.0440516253331735	5.49627333177775	15.1203439146611	19.0981131680258	9.77802617585756	9.71755205104576	14.5705318928578	14.0622653408847	6.26307752956307	4.32909363998649	98.5738048401961
afternoons	0	1.01051323534146	1.16155924228006	2.18090372039119	1.88202164822721	4.69074174230097	3.50172783332206	2.51034100521437	5.38812901976875	4.75164874291965	6.51964054930967	6.8216158373128	7.64146412891475	7.9678149561226	6.55942589297111	8.25783393178996	6.13054079641855	5.88561105559501	7.7662161366582	7.81266117841311	98.4404106532715
warehouse	0	1.87666743706271	2.10532612663261	1.80703451118128	2.42841502997059	2.34537087115048	3.0168732102467	4.72534777452117	3.15521068725197	4.93266393312611	3.12766539865532	5.26238936021273	6.78789632728066	6.36603772267527	6.27423346284193	6.79811581253416	6.08855079096363	8.05815204927102	10.8440713797578	11.5667970693389	97.566818954675
outskirts	3.3863723909059	1.58794936982229	3.9928598953377	3.92562669670415	4.12830555095	4.16303329629211	5.33340085382899	3.98701218475224	5.63083753417275	6.29027785967458	5.15404016398129	5.57423465563275	4.30848509396257	7.18746194495595	4.84827131219604	6.21422856483184	4.6608906054963	5.92511180093457	4.97467300919581	6.02014584310621	97.293218626734
